program_id,official_program_name,msigdb_systematic_id,exact_source_id,msigdb_version,reactome_release,source_species,source_member_index,source_value,source_identifier_namespace,published_ncbi_gene_id,original_source_ids,original_source_id_namespace,original_source_row_indices,original_source_id_count,published_direction,membership_weight,mapping_authority,membership_json_sha256,source_id_table_html_sha256
reactome_ecm_organization,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,M610,R-HSA-1474244,2026.1.Hs,95,Homo sapiens,56,CAST,MSigDB_geneSymbols,831,ENSG00000153113;ENSG00000310517,Human_Ensembl_Gene_ID,202;340,2,UNSIGNED,1,MSigDB_published_projection_not_independently_reconciled,2046e084f1c36c74cf107c8448d19bb4f47bb2bf37b45b2388fd3d1b837b6540,0bce8c070ad8e24961cd22fabd57da8cf26161f7ece5d3da49715812ac1895a6
reactome_ecm_organization,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,M610,R-HSA-1474244,2026.1.Hs,95,Homo sapiens,57,CD151,MSigDB_geneSymbols,977,ENSG00000177697,Human_Ensembl_Gene_ID,276,1,UNSIGNED,1,MSigDB_published_projection_not_independently_reconciled,2046e084f1c36c74cf107c8448d19bb4f47bb2bf37b45b2388fd3d1b837b6540,0bce8c070ad8e24961cd22fabd57da8cf26161f7ece5d3da49715812ac1895a6
reactome_ecm_organization,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,M610,R-HSA-1474244,2026.1.Hs,95,Homo sapiens,58,CD44,MSigDB_geneSymbols,960,ENSG00000026508,Human_Ensembl_Gene_ID,7,1,UNSIGNED,1,MSigDB_published_projection_not_independently_reconciled,2046e084f1c36c74cf107c8448d19bb4f47bb2bf37b45b2388fd3d1b837b6540,0bce8c070ad8e24961cd22fabd57da8cf26161f7ece5d3da49715812ac1895a6
reactome_ecm_organization,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,M610,R-HSA-1474244,2026.1.Hs,95,Homo sapiens,59,CD47,MSigDB_geneSymbols,961,ENSG00000196776,Human_Ensembl_Gene_ID,298,1,UNSIGNED,1,MSigDB_published_projection_not_independently_reconciled,2046e084f1c36c74cf107c8448d19bb4f47bb2bf37b45b2388fd3d1b837b6540,0bce8c070ad8e24961cd22fabd57da8cf26161f7ece5d3da49715812ac1895a6
reactome_ecm_organization,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,M610,R-HSA-1474244,2026.1.Hs,95,Homo sapiens,60,CDH1,MSigDB_geneSymbols,999,ENSG00000039068,Human_Ensembl_Gene_ID,14,1,UNSIGNED,1,MSigDB_published_projection_not_independently_reconciled,2046e084f1c36c74cf107c8448d19bb4f47bb2bf37b45b2388fd3d1b837b6540,0bce8c070ad8e24961cd22fabd57da8cf26161f7ece5d3da49715812ac1895a6
reactome_ecm_organization,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,M610,R-HSA-1474244,2026.1.Hs,95,Homo sapiens,61,CEACAM1,MSigDB_geneSymbols,634,ENSG00000079385,Human_Ensembl_Gene_ID,33,1,UNSIGNED,1,MSigDB_published_projection_not_independently_reconciled,2046e084f1c36c74cf107c8448d19bb4f47bb2bf37b45b2388fd3d1b837b6540,0bce8c070ad8e24961cd22fabd57da8cf26161f7ece5d3da49715812ac1895a6
reactome_ecm_organization,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,M610,R-HSA-1474244,2026.1.Hs,95,Homo sapiens,62,CEACAM6,MSigDB_geneSymbols,4680,ENSG00000086548,Human_Ensembl_Gene_ID,42,1,UNSIGNED,1,MSigDB_published_projection_not_independently_reconciled,2046e084f1c36c74cf107c8448d19bb4f47bb2bf37b45b2388fd3d1b837b6540,0bce8c070ad8e24961cd22fabd57da8cf26161f7ece5d3da49715812ac1895a6
reactome_ecm_organization,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,M610,R-HSA-1474244,2026.1.Hs,95,Homo sapiens,63,CEACAM8,MSigDB_geneSymbols,1088,ENSG00000124469,Human_Ensembl_Gene_ID,119,1,UNSIGNED,1,MSigDB_published_projection_not_independently_reconciled,2046e084f1c36c74cf107c8448d19bb4f47bb2bf37b45b2388fd3d1b837b6540,0bce8c070ad8e24961cd22fabd57da8cf26161f7ece5d3da49715812ac1895a6
reactome_ecm_organization,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,M610,R-HSA-1474244,2026.1.Hs,95,Homo sapiens,64,CMA1,MSigDB_geneSymbols,1215,ENSG00000092009,Human_Ensembl_Gene_ID,51,1,UNSIGNED,1,MSigDB_published_projection_not_independently_reconciled,2046e084f1c36c74cf107c8448d19bb4f47bb2bf37b45b2388fd3d1b837b6540,0bce8c070ad8e24961cd22fabd57da8cf26161f7ece5d3da49715812ac1895a6
reactome_ecm_organization,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,M610,R-HSA-1474244,2026.1.Hs,95,Homo sapiens,65,COL10A1,MSigDB_geneSymbols,1300,ENSG00000123500,Human_Ensembl_Gene_ID,116,1,UNSIGNED,1,MSigDB_published_projection_not_independently_reconciled,2046e084f1c36c74cf107c8448d19bb4f47bb2bf37b45b2388fd3d1b837b6540,0bce8c070ad8e24961cd22fabd57da8cf26161f7ece5d3da49715812ac1895a6
reactome_ecm_organization,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,M610,R-HSA-1474244,2026.1.Hs,95,Homo sapiens,66,COL11A1,MSigDB_geneSymbols,1301,ENSG00000060718,Human_Ensembl_Gene_ID,23,1,UNSIGNED,1,MSigDB_published_projection_not_independently_reconciled,2046e084f1c36c74cf107c8448d19bb4f47bb2bf37b45b2388fd3d1b837b6540,0bce8c070ad8e24961cd22fabd57da8cf26161f7ece5d3da49715812ac1895a6
reactome_ecm_organization,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,M610,R-HSA-1474244,2026.1.Hs,95,Homo sapiens,67,COL11A2,MSigDB_geneSymbols,1302,ENSG00000204248;ENSG00000206290;ENSG00000227801;ENSG00000230930;ENSG00000235708,Human_Ensembl_Gene_ID,309;314;320;323;325,5,UNSIGNED,1,MSigDB_published_projection_not_independently_reconciled,2046e084f1c36c74cf107c8448d19bb4f47bb2bf37b45b2388fd3d1b837b6540,0bce8c070ad8e24961cd22fabd57da8cf26161f7ece5d3da49715812ac1895a6
reactome_ecm_organization,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,M610,R-HSA-1474244,2026.1.Hs,95,Homo sapiens,68,COL12A1,MSigDB_geneSymbols,1303,ENSG00000111799,Human_Ensembl_Gene_ID,88,1,UNSIGNED,1,MSigDB_published_projection_not_independently_reconciled,2046e084f1c36c74cf107c8448d19bb4f47bb2bf37b45b2388fd3d1b837b6540,0bce8c070ad8e24961cd22fabd57da8cf26161f7ece5d3da49715812ac1895a6
reactome_ecm_organization,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,M610,R-HSA-1474244,2026.1.Hs,95,Homo sapiens,69,COL13A1,MSigDB_geneSymbols,1305,ENSG00000197467,Human_Ensembl_Gene_ID,301,1,UNSIGNED,1,MSigDB_published_projection_not_independently_reconciled,2046e084f1c36c74cf107c8448d19bb4f47bb2bf37b45b2388fd3d1b837b6540,0bce8c070ad8e24961cd22fabd57da8cf26161f7ece5d3da49715812ac1895a6
reactome_ecm_organization,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,M610,R-HSA-1474244,2026.1.Hs,95,Homo sapiens,70,COL14A1,MSigDB_geneSymbols,7373,ENSG00000187955,Human_Ensembl_Gene_ID,288,1,UNSIGNED,1,MSigDB_published_projection_not_independently_reconciled,2046e084f1c36c74cf107c8448d19bb4f47bb2bf37b45b2388fd3d1b837b6540,0bce8c070ad8e24961cd22fabd57da8cf26161f7ece5d3da49715812ac1895a6
reactome_ecm_organization,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,M610,R-HSA-1474244,2026.1.Hs,95,Homo sapiens,71,COL15A1,MSigDB_geneSymbols,1306,ENSG00000204291,Human_Ensembl_Gene_ID,311,1,UNSIGNED,1,MSigDB_published_projection_not_independently_reconciled,2046e084f1c36c74cf107c8448d19bb4f47bb2bf37b45b2388fd3d1b837b6540,0bce8c070ad8e24961cd22fabd57da8cf26161f7ece5d3da49715812ac1895a6
reactome_ecm_organization,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,M610,R-HSA-1474244,2026.1.Hs,95,Homo sapiens,72,COL16A1,MSigDB_geneSymbols,1307,ENSG00000084636,Human_Ensembl_Gene_ID,41,1,UNSIGNED,1,MSigDB_published_projection_not_independently_reconciled,2046e084f1c36c74cf107c8448d19bb4f47bb2bf37b45b2388fd3d1b837b6540,0bce8c070ad8e24961cd22fabd57da8cf26161f7ece5d3da49715812ac1895a6
reactome_ecm_organization,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,M610,R-HSA-1474244,2026.1.Hs,95,Homo sapiens,73,COL17A1,MSigDB_geneSymbols,1308,ENSG00000065618,Human_Ensembl_Gene_ID,24,1,UNSIGNED,1,MSigDB_published_projection_not_independently_reconciled,2046e084f1c36c74cf107c8448d19bb4f47bb2bf37b45b2388fd3d1b837b6540,0bce8c070ad8e24961cd22fabd57da8cf26161f7ece5d3da49715812ac1895a6
reactome_ecm_organization,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,M610,R-HSA-1474244,2026.1.Hs,95,Homo sapiens,74,COL18A1,MSigDB_geneSymbols,80781,ENSG00000182871,Human_Ensembl_Gene_ID,281,1,UNSIGNED,1,MSigDB_published_projection_not_independently_reconciled,2046e084f1c36c74cf107c8448d19bb4f47bb2bf37b45b2388fd3d1b837b6540,0bce8c070ad8e24961cd22fabd57da8cf26161f7ece5d3da49715812ac1895a6
reactome_ecm_organization,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,M610,R-HSA-1474244,2026.1.Hs,95,Homo sapiens,75,COL19A1,MSigDB_geneSymbols,1310,ENSG00000082293,Human_Ensembl_Gene_ID,37,1,UNSIGNED,1,MSigDB_published_projection_not_independently_reconciled,2046e084f1c36c74cf107c8448d19bb4f47bb2bf37b45b2388fd3d1b837b6540,0bce8c070ad8e24961cd22fabd57da8cf26161f7ece5d3da49715812ac1895a6
reactome_ecm_organization,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,M610,R-HSA-1474244,2026.1.Hs,95,Homo sapiens,76,COL1A1,MSigDB_geneSymbols,1277,ENSG00000108821,Human_Ensembl_Gene_ID,83,1,UNSIGNED,1,MSigDB_published_projection_not_independently_reconciled,2046e084f1c36c74cf107c8448d19bb4f47bb2bf37b45b2388fd3d1b837b6540,0bce8c070ad8e24961cd22fabd57da8cf26161f7ece5d3da49715812ac1895a6
reactome_ecm_organization,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,M610,R-HSA-1474244,2026.1.Hs,95,Homo sapiens,77,COL1A2,MSigDB_geneSymbols,1278,ENSG00000164692,Human_Ensembl_Gene_ID,237,1,UNSIGNED,1,MSigDB_published_projection_not_independently_reconciled,2046e084f1c36c74cf107c8448d19bb4f47bb2bf37b45b2388fd3d1b837b6540,0bce8c070ad8e24961cd22fabd57da8cf26161f7ece5d3da49715812ac1895a6
reactome_ecm_organization,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,M610,R-HSA-1474244,2026.1.Hs,95,Homo sapiens,78,COL20A1,MSigDB_geneSymbols,57642,ENSG00000101203,Human_Ensembl_Gene_ID,62,1,UNSIGNED,1,MSigDB_published_projection_not_independently_reconciled,2046e084f1c36c74cf107c8448d19bb4f47bb2bf37b45b2388fd3d1b837b6540,0bce8c070ad8e24961cd22fabd57da8cf26161f7ece5d3da49715812ac1895a6
reactome_ecm_organization,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,M610,R-HSA-1474244,2026.1.Hs,95,Homo sapiens,79,COL21A1,MSigDB_geneSymbols,81578,ENSG00000124749,Human_Ensembl_Gene_ID,120,1,UNSIGNED,1,MSigDB_published_projection_not_independently_reconciled,2046e084f1c36c74cf107c8448d19bb4f47bb2bf37b45b2388fd3d1b837b6540,0bce8c070ad8e24961cd22fabd57da8cf26161f7ece5d3da49715812ac1895a6
reactome_ecm_organization,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,M610,R-HSA-1474244,2026.1.Hs,95,Homo sapiens,80,COL22A1,MSigDB_geneSymbols,169044,ENSG00000169436,Human_Ensembl_Gene_ID,256,1,UNSIGNED,1,MSigDB_published_projection_not_independently_reconciled,2046e084f1c36c74cf107c8448d19bb4f47bb2bf37b45b2388fd3d1b837b6540,0bce8c070ad8e24961cd22fabd57da8cf26161f7ece5d3da49715812ac1895a6
reactome_ecm_organization,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,M610,R-HSA-1474244,2026.1.Hs,95,Homo sapiens,81,COL23A1,MSigDB_geneSymbols,91522,ENSG00000050767,Human_Ensembl_Gene_ID,20,1,UNSIGNED,1,MSigDB_published_projection_not_independently_reconciled,2046e084f1c36c74cf107c8448d19bb4f47bb2bf37b45b2388fd3d1b837b6540,0bce8c070ad8e24961cd22fabd57da8cf26161f7ece5d3da49715812ac1895a6
reactome_ecm_organization,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,M610,R-HSA-1474244,2026.1.Hs,95,Homo sapiens,82,COL24A1,MSigDB_geneSymbols,255631,ENSG00000171502,Human_Ensembl_Gene_ID,261,1,UNSIGNED,1,MSigDB_published_projection_not_independently_reconciled,2046e084f1c36c74cf107c8448d19bb4f47bb2bf37b45b2388fd3d1b837b6540,0bce8c070ad8e24961cd22fabd57da8cf26161f7ece5d3da49715812ac1895a6
reactome_ecm_organization,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,M610,R-HSA-1474244,2026.1.Hs,95,Homo sapiens,83,COL25A1,MSigDB_geneSymbols,84570,ENSG00000188517,Human_Ensembl_Gene_ID,291,1,UNSIGNED,1,MSigDB_published_projection_not_independently_reconciled,2046e084f1c36c74cf107c8448d19bb4f47bb2bf37b45b2388fd3d1b837b6540,0bce8c070ad8e24961cd22fabd57da8cf26161f7ece5d3da49715812ac1895a6
reactome_ecm_organization,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,M610,R-HSA-1474244,2026.1.Hs,95,Homo sapiens,84,COL26A1,MSigDB_geneSymbols,136227,ENSG00000160963,Human_Ensembl_Gene_ID,217,1,UNSIGNED,1,MSigDB_published_projection_not_independently_reconciled,2046e084f1c36c74cf107c8448d19bb4f47bb2bf37b45b2388fd3d1b837b6540,0bce8c070ad8e24961cd22fabd57da8cf26161f7ece5d3da49715812ac1895a6
reactome_ecm_organization,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,M610,R-HSA-1474244,2026.1.Hs,95,Homo sapiens,85,COL27A1,MSigDB_geneSymbols,85301,ENSG00000196739,Human_Ensembl_Gene_ID,297,1,UNSIGNED,1,MSigDB_published_projection_not_independently_reconciled,2046e084f1c36c74cf107c8448d19bb4f47bb2bf37b45b2388fd3d1b837b6540,0bce8c070ad8e24961cd22fabd57da8cf26161f7ece5d3da49715812ac1895a6
reactome_ecm_organization,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,M610,R-HSA-1474244,2026.1.Hs,95,Homo sapiens,86,COL28A1,MSigDB_geneSymbols,340267,ENSG00000215018,Human_Ensembl_Gene_ID,318,1,UNSIGNED,1,MSigDB_published_projection_not_independently_reconciled,2046e084f1c36c74cf107c8448d19bb4f47bb2bf37b45b2388fd3d1b837b6540,0bce8c070ad8e24961cd22fabd57da8cf26161f7ece5d3da49715812ac1895a6
reactome_ecm_organization,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,M610,R-HSA-1474244,2026.1.Hs,95,Homo sapiens,87,COL2A1,MSigDB_geneSymbols,1280,ENSG00000139219,Human_Ensembl_Gene_ID,165,1,UNSIGNED,1,MSigDB_published_projection_not_independently_reconciled,2046e084f1c36c74cf107c8448d19bb4f47bb2bf37b45b2388fd3d1b837b6540,0bce8c070ad8e24961cd22fabd57da8cf26161f7ece5d3da49715812ac1895a6
reactome_ecm_organization,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,M610,R-HSA-1474244,2026.1.Hs,95,Homo sapiens,88,COL3A1,MSigDB_geneSymbols,1281,ENSG00000168542,Human_Ensembl_Gene_ID,249,1,UNSIGNED,1,MSigDB_published_projection_not_independently_reconciled,2046e084f1c36c74cf107c8448d19bb4f47bb2bf37b45b2388fd3d1b837b6540,0bce8c070ad8e24961cd22fabd57da8cf26161f7ece5d3da49715812ac1895a6
reactome_ecm_organization,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,M610,R-HSA-1474244,2026.1.Hs,95,Homo sapiens,89,COL4A1,MSigDB_geneSymbols,1282,ENSG00000187498,Human_Ensembl_Gene_ID,287,1,UNSIGNED,1,MSigDB_published_projection_not_independently_reconciled,2046e084f1c36c74cf107c8448d19bb4f47bb2bf37b45b2388fd3d1b837b6540,0bce8c070ad8e24961cd22fabd57da8cf26161f7ece5d3da49715812ac1895a6
reactome_ecm_organization,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,M610,R-HSA-1474244,2026.1.Hs,95,Homo sapiens,90,COL4A2,MSigDB_geneSymbols,1284,ENSG00000134871,Human_Ensembl_Gene_ID,142,1,UNSIGNED,1,MSigDB_published_projection_not_independently_reconciled,2046e084f1c36c74cf107c8448d19bb4f47bb2bf37b45b2388fd3d1b837b6540,0bce8c070ad8e24961cd22fabd57da8cf26161f7ece5d3da49715812ac1895a6
reactome_ecm_organization,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,M610,R-HSA-1474244,2026.1.Hs,95,Homo sapiens,91,COL4A3,MSigDB_geneSymbols,1285,ENSG00000169031,Human_Ensembl_Gene_ID,254,1,UNSIGNED,1,MSigDB_published_projection_not_independently_reconciled,2046e084f1c36c74cf107c8448d19bb4f47bb2bf37b45b2388fd3d1b837b6540,0bce8c070ad8e24961cd22fabd57da8cf26161f7ece5d3da49715812ac1895a6
reactome_ecm_organization,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,M610,R-HSA-1474244,2026.1.Hs,95,Homo sapiens,92,COL4A4,MSigDB_geneSymbols,1286,ENSG00000081052,Human_Ensembl_Gene_ID,36,1,UNSIGNED,1,MSigDB_published_projection_not_independently_reconciled,2046e084f1c36c74cf107c8448d19bb4f47bb2bf37b45b2388fd3d1b837b6540,0bce8c070ad8e24961cd22fabd57da8cf26161f7ece5d3da49715812ac1895a6
reactome_ecm_organization,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,M610,R-HSA-1474244,2026.1.Hs,95,Homo sapiens,93,COL4A5,MSigDB_geneSymbols,1287,ENSG00000188153,Human_Ensembl_Gene_ID,289,1,UNSIGNED,1,MSigDB_published_projection_not_independently_reconciled,2046e084f1c36c74cf107c8448d19bb4f47bb2bf37b45b2388fd3d1b837b6540,0bce8c070ad8e24961cd22fabd57da8cf26161f7ece5d3da49715812ac1895a6
reactome_ecm_organization,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,M610,R-HSA-1474244,2026.1.Hs,95,Homo sapiens,94,COL4A6,MSigDB_geneSymbols,1288,ENSG00000197565,Human_Ensembl_Gene_ID,303,1,UNSIGNED,1,MSigDB_published_projection_not_independently_reconciled,2046e084f1c36c74cf107c8448d19bb4f47bb2bf37b45b2388fd3d1b837b6540,0bce8c070ad8e24961cd22fabd57da8cf26161f7ece5d3da49715812ac1895a6
reactome_ecm_organization,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,M610,R-HSA-1474244,2026.1.Hs,95,Homo sapiens,95,COL5A1,MSigDB_geneSymbols,1289,ENSG00000130635,Human_Ensembl_Gene_ID,132,1,UNSIGNED,1,MSigDB_published_projection_not_independently_reconciled,2046e084f1c36c74cf107c8448d19bb4f47bb2bf37b45b2388fd3d1b837b6540,0bce8c070ad8e24961cd22fabd57da8cf26161f7ece5d3da49715812ac1895a6
reactome_ecm_organization,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,M610,R-HSA-1474244,2026.1.Hs,95,Homo sapiens,96,COL5A2,MSigDB_geneSymbols,1290,ENSG00000204262,Human_Ensembl_Gene_ID,310,1,UNSIGNED,1,MSigDB_published_projection_not_independently_reconciled,2046e084f1c36c74cf107c8448d19bb4f47bb2bf37b45b2388fd3d1b837b6540,0bce8c070ad8e24961cd22fabd57da8cf26161f7ece5d3da49715812ac1895a6
reactome_ecm_organization,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,M610,R-HSA-1474244,2026.1.Hs,95,Homo sapiens,97,COL5A3,MSigDB_geneSymbols,50509,ENSG00000080573,Human_Ensembl_Gene_ID,34,1,UNSIGNED,1,MSigDB_published_projection_not_independently_reconciled,2046e084f1c36c74cf107c8448d19bb4f47bb2bf37b45b2388fd3d1b837b6540,0bce8c070ad8e24961cd22fabd57da8cf26161f7ece5d3da49715812ac1895a6
reactome_ecm_organization,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,M610,R-HSA-1474244,2026.1.Hs,95,Homo sapiens,98,COL6A1,MSigDB_geneSymbols,1291,ENSG00000142156,Human_Ensembl_Gene_ID,172,1,UNSIGNED,1,MSigDB_published_projection_not_independently_reconciled,2046e084f1c36c74cf107c8448d19bb4f47bb2bf37b45b2388fd3d1b837b6540,0bce8c070ad8e24961cd22fabd57da8cf26161f7ece5d3da49715812ac1895a6
reactome_ecm_organization,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,M610,R-HSA-1474244,2026.1.Hs,95,Homo sapiens,99,COL6A2,MSigDB_geneSymbols,1292,ENSG00000142173,Human_Ensembl_Gene_ID,173,1,UNSIGNED,1,MSigDB_published_projection_not_independently_reconciled,2046e084f1c36c74cf107c8448d19bb4f47bb2bf37b45b2388fd3d1b837b6540,0bce8c070ad8e24961cd22fabd57da8cf26161f7ece5d3da49715812ac1895a6
reactome_ecm_organization,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,M610,R-HSA-1474244,2026.1.Hs,95,Homo sapiens,100,COL6A3,MSigDB_geneSymbols,1293,ENSG00000163359,Human_Ensembl_Gene_ID,230,1,UNSIGNED,1,MSigDB_published_projection_not_independently_reconciled,2046e084f1c36c74cf107c8448d19bb4f47bb2bf37b45b2388fd3d1b837b6540,0bce8c070ad8e24961cd22fabd57da8cf26161f7ece5d3da49715812ac1895a6
reactome_ecm_organization,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,M610,R-HSA-1474244,2026.1.Hs,95,Homo sapiens,101,COL6A5,MSigDB_geneSymbols,256076,ENSG00000172752,Human_Ensembl_Gene_ID,272,1,UNSIGNED,1,MSigDB_published_projection_not_independently_reconciled,2046e084f1c36c74cf107c8448d19bb4f47bb2bf37b45b2388fd3d1b837b6540,0bce8c070ad8e24961cd22fabd57da8cf26161f7ece5d3da49715812ac1895a6
reactome_ecm_organization,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,M610,R-HSA-1474244,2026.1.Hs,95,Homo sapiens,102,COL6A6,MSigDB_geneSymbols,131873,ENSG00000206384,Human_Ensembl_Gene_ID,315,1,UNSIGNED,1,MSigDB_published_projection_not_independently_reconciled,2046e084f1c36c74cf107c8448d19bb4f47bb2bf37b45b2388fd3d1b837b6540,0bce8c070ad8e24961cd22fabd57da8cf26161f7ece5d3da49715812ac1895a6
reactome_ecm_organization,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,M610,R-HSA-1474244,2026.1.Hs,95,Homo sapiens,103,COL7A1,MSigDB_geneSymbols,1294,ENSG00000114270,Human_Ensembl_Gene_ID,93,1,UNSIGNED,1,MSigDB_published_projection_not_independently_reconciled,2046e084f1c36c74cf107c8448d19bb4f47bb2bf37b45b2388fd3d1b837b6540,0bce8c070ad8e24961cd22fabd57da8cf26161f7ece5d3da49715812ac1895a6
reactome_ecm_organization,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,M610,R-HSA-1474244,2026.1.Hs,95,Homo sapiens,104,COL8A1,MSigDB_geneSymbols,1295,ENSG00000144810,Human_Ensembl_Gene_ID,183,1,UNSIGNED,1,MSigDB_published_projection_not_independently_reconciled,2046e084f1c36c74cf107c8448d19bb4f47bb2bf37b45b2388fd3d1b837b6540,0bce8c070ad8e24961cd22fabd57da8cf26161f7ece5d3da49715812ac1895a6
reactome_ecm_organization,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,M610,R-HSA-1474244,2026.1.Hs,95,Homo sapiens,105,COL8A2,MSigDB_geneSymbols,1296,ENSG00000171812,Human_Ensembl_Gene_ID,265,1,UNSIGNED,1,MSigDB_published_projection_not_independently_reconciled,2046e084f1c36c74cf107c8448d19bb4f47bb2bf37b45b2388fd3d1b837b6540,0bce8c070ad8e24961cd22fabd57da8cf26161f7ece5d3da49715812ac1895a6
reactome_ecm_organization,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,M610,R-HSA-1474244,2026.1.Hs,95,Homo sapiens,106,COL9A1,MSigDB_geneSymbols,1297,ENSG00000112280,Human_Ensembl_Gene_ID,89,1,UNSIGNED,1,MSigDB_published_projection_not_independently_reconciled,2046e084f1c36c74cf107c8448d19bb4f47bb2bf37b45b2388fd3d1b837b6540,0bce8c070ad8e24961cd22fabd57da8cf26161f7ece5d3da49715812ac1895a6
reactome_ecm_organization,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,M610,R-HSA-1474244,2026.1.Hs,95,Homo sapiens,107,COL9A2,MSigDB_geneSymbols,1298,ENSG00000049089,Human_Ensembl_Gene_ID,16,1,UNSIGNED,1,MSigDB_published_projection_not_independently_reconciled,2046e084f1c36c74cf107c8448d19bb4f47bb2bf37b45b2388fd3d1b837b6540,0bce8c070ad8e24961cd22fabd57da8cf26161f7ece5d3da49715812ac1895a6
reactome_ecm_organization,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,M610,R-HSA-1474244,2026.1.Hs,95,Homo sapiens,108,COL9A3,MSigDB_geneSymbols,1299,ENSG00000092758,Human_Ensembl_Gene_ID,53,1,UNSIGNED,1,MSigDB_published_projection_not_independently_reconciled,2046e084f1c36c74cf107c8448d19bb4f47bb2bf37b45b2388fd3d1b837b6540,0bce8c070ad8e24961cd22fabd57da8cf26161f7ece5d3da49715812ac1895a6
reactome_ecm_organization,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,M610,R-HSA-1474244,2026.1.Hs,95,Homo sapiens,109,COLGALT1,MSigDB_geneSymbols,79709,ENSG00000130309,Human_Ensembl_Gene_ID,130,1,UNSIGNED,1,MSigDB_published_projection_not_independently_reconciled,2046e084f1c36c74cf107c8448d19bb4f47bb2bf37b45b2388fd3d1b837b6540,0bce8c070ad8e24961cd22fabd57da8cf26161f7ece5d3da49715812ac1895a6
reactome_ecm_organization,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,M610,R-HSA-1474244,2026.1.Hs,95,Homo sapiens,110,COLGALT2,MSigDB_geneSymbols,23127,ENSG00000198756,Human_Ensembl_Gene_ID,306,1,UNSIGNED,1,MSigDB_published_projection_not_independently_reconciled,2046e084f1c36c74cf107c8448d19bb4f47bb2bf37b45b2388fd3d1b837b6540,0bce8c070ad8e24961cd22fabd57da8cf26161f7ece5d3da49715812ac1895a6
