dataset_key,dataset_id,modality,suspension_type,assay,author_cell_type,program_id,threshold,status,raw_summary_status,observed_donors,eligible_donors,score_eligible_donors,observed_groups,zero_denominator_groups,cell_gate_failed_groups,source_intended_genes,mapped_program_genes,mapping_fraction,donors_with_any_program_umi,median_genes_detected,minimum_genes_detected,maximum_genes_detected,median_program_mean_log2_cpm1,minimum_program_mean_log2_cpm1,maximum_program_mean_log2_cpm1,median_matched_background_log2_cpm1,median_program_score,minimum_program_score,maximum_program_score,positive_score_count,median_conditional_percentile,minimum_conditional_percentile,maximum_conditional_percentile
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,Monocyte,interferon_gamma,50,evaluable_descriptive,evaluable_descriptive,8,7,7,8,0,1,139,137,0.9856115107913669,7,110.0,92.0,127.0,4.221519483683547,3.771681235519317,4.751340870818604,4.141289904912777,0.11254844227503558,-0.2547944280994372,0.41143334643841456,4,0.922,0.001,1.0
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,Monocyte,oxidative_stress,20,evaluable_descriptive,evaluable_descriptive,8,8,8,8,0,0,436,419,0.9610091743119266,8,338.0,280.0,383.0,3.851119971319476,3.629454194625865,4.134275018551372,3.7679517129920495,0.0698522514855926,-0.0910599049058538,0.21008255229219053,6,0.8995,0.025,1.0
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,Monocyte,oxidative_stress,50,evaluable_descriptive,evaluable_descriptive,8,7,7,8,0,1,436,419,0.9610091743119266,7,350.0,321.0,383.0,3.9420222985810063,3.629454194625865,4.134275018551372,3.8153893264523804,0.07746754293858826,-0.0910599049058538,0.21008255229219053,5,0.938,0.025,1.0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,ActMac,apoptotic_signaling,20,no_observed_context,no_eligible_donors,0,0,0,0,0,0,588,573,0.9744897959183674,0,,,,,,,,,,,0,,,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,ActMac,apoptotic_signaling,50,no_observed_context,no_eligible_donors,0,0,0,0,0,0,588,573,0.9744897959183674,0,,,,,,,,,,,0,,,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,ActMac,chr21_dn,20,no_observed_context,no_eligible_donors,0,0,0,0,0,0,141,135,0.9574468085106383,0,,,,,,,,,,,0,,,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,ActMac,chr21_dn,50,no_observed_context,no_eligible_donors,0,0,0,0,0,0,141,135,0.9574468085106383,0,,,,,,,,,,,0,,,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,ActMac,ets2_g1_dn,20,no_observed_context,no_eligible_donors,0,0,0,0,0,0,927,906,0.9773462783171522,0,,,,,,,,,,,0,,,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,ActMac,ets2_g1_dn,50,no_observed_context,no_eligible_donors,0,0,0,0,0,0,927,906,0.9773462783171522,0,,,,,,,,,,,0,,,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,ActMac,ets2_g1_dn_without_comparators,20,no_observed_context,no_eligible_donors,0,0,0,0,0,0,927,741,0.7993527508090615,0,,,,,,,,,,,0,,,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,ActMac,ets2_g1_dn_without_comparators,50,no_observed_context,no_eligible_donors,0,0,0,0,0,0,927,741,0.7993527508090615,0,,,,,,,,,,,0,,,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,ActMac,ets2_g1_up,20,no_observed_context,no_eligible_donors,0,0,0,0,0,0,668,583,0.8727544910179641,0,,,,,,,,,,,0,,,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,ActMac,ets2_g1_up,50,no_observed_context,no_eligible_donors,0,0,0,0,0,0,668,583,0.8727544910179641,0,,,,,,,,,,,0,,,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,ActMac,ets2_g2_dn,20,no_observed_context,no_eligible_donors,0,0,0,0,0,0,875,859,0.9817142857142858,0,,,,,,,,,,,0,,,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,ActMac,ets2_g2_dn,50,no_observed_context,no_eligible_donors,0,0,0,0,0,0,875,859,0.9817142857142858,0,,,,,,,,,,,0,,,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,ActMac,inflammation,20,no_observed_context,no_eligible_donors,0,0,0,0,0,0,815,751,0.9214723926380368,0,,,,,,,,,,,0,,,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,ActMac,inflammation,50,no_observed_context,no_eligible_donors,0,0,0,0,0,0,815,751,0.9214723926380368,0,,,,,,,,,,,0,,,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,ActMac,interferon_gamma,20,no_observed_context,no_eligible_donors,0,0,0,0,0,0,139,137,0.9856115107913669,0,,,,,,,,,,,0,,,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,ActMac,interferon_gamma,50,no_observed_context,no_eligible_donors,0,0,0,0,0,0,139,137,0.9856115107913669,0,,,,,,,,,,,0,,,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,ActMac,oxidative_stress,20,no_observed_context,no_eligible_donors,0,0,0,0,0,0,436,419,0.9610091743119266,0,,,,,,,,,,,0,,,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,ActMac,oxidative_stress,50,no_observed_context,no_eligible_donors,0,0,0,0,0,0,436,419,0.9610091743119266,0,,,,,,,,,,,0,,,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Kupffer,apoptotic_signaling,20,evaluable_descriptive,evaluable_descriptive,7,6,6,7,0,1,588,573,0.9744897959183674,6,465.5,305.0,507.0,4.057916910006458,3.083381735112329,4.162710111730587,4.008474984306408,0.0023279194140939374,-0.2311266736903428,0.12549472223354208,3,0.495,0.001,1.0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Kupffer,apoptotic_signaling,50,evaluable_descriptive,evaluable_descriptive,7,5,5,7,0,2,588,573,0.9744897959183674,5,467.0,455.0,507.0,4.0867885716012955,3.8907174557681947,4.162710111730587,4.037215389497045,0.06418293892774063,-0.06449830462959616,0.12549472223354208,3,0.966,0.017,1.0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Kupffer,chr21_dn,20,evaluable_descriptive,evaluable_descriptive,7,6,6,7,0,1,141,135,0.9574468085106383,6,127.0,97.0,128.0,5.52557896874062,4.6347856485724135,5.8404878660991315,5.48195638464791,0.007524966138137135,-0.19491832429277078,0.3731531729778368,3,0.529,0.083,1.0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Kupffer,chr21_dn,50,evaluable_descriptive,evaluable_descriptive,7,5,5,7,0,2,141,135,0.9574468085106383,5,128.0,124.0,128.0,5.563423645650501,5.419141386834321,5.8404878660991315,5.496578076174525,0.022750627151745917,-0.07743668934020409,0.3731531729778368,3,0.608,0.158,1.0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Kupffer,ets2_g1_dn,20,evaluable_descriptive,evaluable_descriptive,7,6,6,7,0,1,927,906,0.9773462783171522,6,837.0,602.0,870.0,5.069148083779364,4.132465389002481,5.204284903019158,4.9945131284660915,0.02857396896453679,-0.14412977985533182,0.22546882797467127,4,0.843,0.008,1.0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Kupffer,ets2_g1_dn,50,evaluable_descriptive,evaluable_descriptive,7,5,5,7,0,2,927,906,0.9773462783171522,5,841.0,832.0,870.0,5.125701630574633,4.970319951034848,5.204284903019158,5.017424281121304,0.04312494906758335,-0.004829744137209602,0.22546882797467127,4,0.969,0.422,1.0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Kupffer,ets2_g1_dn_without_comparators,20,evaluable_descriptive,evaluable_descriptive,7,6,6,7,0,1,927,741,0.7993527508090615,6,688.5,495.0,712.0,5.129040284514975,4.187188931708606,5.232360913415874,5.044871856638247,0.05514206457290749,-0.142260898815044,0.21014968082882302,4,0.9610000000000001,0.007,1.0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Kupffer,ets2_g1_dn_without_comparators,50,evaluable_descriptive,evaluable_descriptive,7,5,5,7,0,2,927,741,0.7993527508090615,5,692.0,681.0,712.0,5.199148730070886,5.054327703659432,5.232360913415874,5.067532480689444,0.06620697459196112,-0.008600641730380332,0.21014968082882302,4,0.995,0.393,1.0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Kupffer,ets2_g1_up,20,evaluable_descriptive,evaluable_descriptive,7,6,6,7,0,1,668,583,0.8727544910179641,6,542.0,372.0,563.0,4.742089407085971,3.686602071612269,4.78609810330334,4.732041980905544,-0.0164424692998959,-0.2764215094256999,0.024108491832195433,2,0.3165,0.001,0.768
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Kupffer,ets2_g1_up,50,evaluable_descriptive,evaluable_descriptive,7,5,5,7,0,2,668,583,0.8727544910179641,5,543.0,537.0,563.0,4.759160405793058,4.652649975763017,4.78609810330334,4.761989611471145,-0.007320517584875397,-0.059738669904664476,0.024108491832195433,2,0.402,0.018,0.768
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Kupffer,ets2_g2_dn,20,evaluable_descriptive,evaluable_descriptive,7,6,6,7,0,1,875,859,0.9817142857142858,6,795.5,591.0,821.0,5.176437189821801,4.271141319702184,5.311370988138155,5.105950371152954,0.016973180879793937,-0.13127003367385193,0.20630048247369537,3,0.5855,0.008,1.0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Kupffer,ets2_g2_dn,50,evaluable_descriptive,evaluable_descriptive,7,5,5,7,0,2,875,859,0.9817142857142858,5,796.0,789.0,821.0,5.252720688164379,5.0219489018716015,5.311370988138155,5.1266415825457985,0.060434252826164325,-0.05030318656816757,0.20630048247369537,3,0.99,0.028,1.0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Kupffer,inflammation,20,evaluable_descriptive,evaluable_descriptive,7,6,6,7,0,1,815,751,0.9214723926380368,6,555.5,335.0,616.0,3.45238676624597,2.6713307953833603,3.5572857524832076,3.454556135000459,-0.049513743319499204,-0.13264428838748232,0.06436797323679233,3,0.3545,0.0,0.992
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Kupffer,inflammation,50,evaluable_descriptive,evaluable_descriptive,7,5,5,7,0,2,815,751,0.9214723926380368,5,556.0,537.0,616.0,3.4859187734452486,3.2834446465691367,3.5572857524832076,3.487561469792462,0.015154160484959434,-0.11562418333158897,0.06436797323679233,3,0.7,0.0,0.992
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Kupffer,interferon_gamma,20,evaluable_descriptive,evaluable_descriptive,7,6,6,7,0,1,139,137,0.9856115107913669,6,107.5,68.0,116.0,3.8303156512739833,2.9870528262489504,3.9608914700742144,3.7508858970673886,0.02545377716185815,-0.14670258574115191,0.23898837694665964,3,0.6265,0.12,1.0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Kupffer,interferon_gamma,50,evaluable_descriptive,evaluable_descriptive,7,5,5,7,0,2,139,137,0.9856115107913669,5,108.0,105.0,116.0,3.840302614514694,3.6828356987289546,3.9608914700742144,3.779868701007223,0.06043391350747118,-0.019569444947462156,0.23898837694665964,3,0.816,0.379,1.0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Kupffer,oxidative_stress,20,evaluable_descriptive,evaluable_descriptive,7,6,6,7,0,1,436,419,0.9610091743119266,6,359.0,233.0,383.0,4.208415436424352,3.299715007300663,4.297796153407188,4.154223741363903,-0.004472954565665432,-0.13496386192155496,0.11247233642313059,3,0.45799999999999996,0.051,0.999
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Kupffer,oxidative_stress,50,evaluable_descriptive,evaluable_descriptive,7,5,5,7,0,2,436,419,0.9610091743119266,5,361.0,349.0,383.0,4.210717391527653,4.0738242946106284,4.297796153407188,4.185323816984058,0.01319971809348619,-0.027457924929090716,0.11247233642313059,3,0.633,0.198,0.999
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,LAM-like,apoptotic_signaling,20,no_observed_context,no_eligible_donors,0,0,0,0,0,0,588,573,0.9744897959183674,0,,,,,,,,,,,0,,,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,LAM-like,apoptotic_signaling,50,no_observed_context,no_eligible_donors,0,0,0,0,0,0,588,573,0.9744897959183674,0,,,,,,,,,,,0,,,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,LAM-like,chr21_dn,20,no_observed_context,no_eligible_donors,0,0,0,0,0,0,141,135,0.9574468085106383,0,,,,,,,,,,,0,,,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,LAM-like,chr21_dn,50,no_observed_context,no_eligible_donors,0,0,0,0,0,0,141,135,0.9574468085106383,0,,,,,,,,,,,0,,,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,LAM-like,ets2_g1_dn,20,no_observed_context,no_eligible_donors,0,0,0,0,0,0,927,906,0.9773462783171522,0,,,,,,,,,,,0,,,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,LAM-like,ets2_g1_dn,50,no_observed_context,no_eligible_donors,0,0,0,0,0,0,927,906,0.9773462783171522,0,,,,,,,,,,,0,,,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,LAM-like,ets2_g1_dn_without_comparators,20,no_observed_context,no_eligible_donors,0,0,0,0,0,0,927,741,0.7993527508090615,0,,,,,,,,,,,0,,,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,LAM-like,ets2_g1_dn_without_comparators,50,no_observed_context,no_eligible_donors,0,0,0,0,0,0,927,741,0.7993527508090615,0,,,,,,,,,,,0,,,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,LAM-like,ets2_g1_up,20,no_observed_context,no_eligible_donors,0,0,0,0,0,0,668,583,0.8727544910179641,0,,,,,,,,,,,0,,,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,LAM-like,ets2_g1_up,50,no_observed_context,no_eligible_donors,0,0,0,0,0,0,668,583,0.8727544910179641,0,,,,,,,,,,,0,,,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,LAM-like,ets2_g2_dn,20,no_observed_context,no_eligible_donors,0,0,0,0,0,0,875,859,0.9817142857142858,0,,,,,,,,,,,0,,,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,LAM-like,ets2_g2_dn,50,no_observed_context,no_eligible_donors,0,0,0,0,0,0,875,859,0.9817142857142858,0,,,,,,,,,,,0,,,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,LAM-like,inflammation,20,no_observed_context,no_eligible_donors,0,0,0,0,0,0,815,751,0.9214723926380368,0,,,,,,,,,,,0,,,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,LAM-like,inflammation,50,no_observed_context,no_eligible_donors,0,0,0,0,0,0,815,751,0.9214723926380368,0,,,,,,,,,,,0,,,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,LAM-like,interferon_gamma,20,no_observed_context,no_eligible_donors,0,0,0,0,0,0,139,137,0.9856115107913669,0,,,,,,,,,,,0,,,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,LAM-like,interferon_gamma,50,no_observed_context,no_eligible_donors,0,0,0,0,0,0,139,137,0.9856115107913669,0,,,,,,,,,,,0,,,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,LAM-like,oxidative_stress,20,no_observed_context,no_eligible_donors,0,0,0,0,0,0,436,419,0.9610091743119266,0,,,,,,,,,,,0,,,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,LAM-like,oxidative_stress,50,no_observed_context,no_eligible_donors,0,0,0,0,0,0,436,419,0.9610091743119266,0,,,,,,,,,,,0,,,
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Monocyte,apoptotic_signaling,20,evaluable_descriptive,evaluable_descriptive,7,6,6,7,0,1,588,573,0.9744897959183674,6,461.5,313.0,495.0,4.152465639516499,3.2642691290973,4.222432555960682,4.097765687475537,-0.016189106754750382,-0.0876336120196819,0.11449871690881608,2,0.30400000000000005,0.099,1.0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Monocyte,apoptotic_signaling,50,evaluable_descriptive,evaluable_descriptive,7,5,5,7,0,2,588,573,0.9744897959183674,5,468.0,438.0,495.0,4.165875446018441,3.9544747862379817,4.222432555960682,4.107933839051866,-0.01503201906686158,-0.033282670134522796,0.11449871690881608,2,0.328,0.175,1.0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Monocyte,chr21_dn,20,evaluable_descriptive,evaluable_descriptive,7,6,6,7,0,1,141,135,0.9574468085106383,6,128.0,92.0,130.0,5.913098529760778,4.60099215930557,6.187660394455181,5.543666386899995,0.3408066223119355,-0.27123976023450425,0.6187300887830478,5,1.0,0.028,1.0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Monocyte,chr21_dn,50,evaluable_descriptive,evaluable_descriptive,7,5,5,7,0,2,141,135,0.9574468085106383,5,128.0,122.0,130.0,5.94516665060863,5.587125100549131,6.187660394455181,5.568930305672133,0.3626279407850701,0.09018732863586632,0.6187300887830478,5,1.0,0.885,1.0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Monocyte,ets2_g1_dn,20,evaluable_descriptive,evaluable_descriptive,7,6,6,7,0,1,927,906,0.9773462783171522,6,841.0,623.0,870.0,5.291904156740551,4.302825605487765,5.421199820325902,5.075988676021412,0.18783808597116103,-0.015464804591224457,0.3279441421131315,5,1.0,0.392,1.0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Monocyte,ets2_g1_dn,50,evaluable_descriptive,evaluable_descriptive,7,5,5,7,0,2,927,906,0.9773462783171522,5,846.0,805.0,870.0,5.354676540553622,5.018164989890112,5.421199820325902,5.0932556782127705,0.2052660728448954,0.03608294251180677,0.3279441421131315,5,1.0,0.886,1.0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Monocyte,ets2_g1_dn_without_comparators,20,evaluable_descriptive,evaluable_descriptive,7,6,6,7,0,1,927,741,0.7993527508090615,6,693.0,516.0,716.0,5.3494955520163945,4.373071283247317,5.479188971320395,5.126373162009299,0.19537786419595715,0.0011229237631571465,0.32440843076746706,6,1.0,0.509,1.0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Monocyte,ets2_g1_dn_without_comparators,50,evaluable_descriptive,evaluable_descriptive,7,5,5,7,0,2,927,741,0.7993527508090615,5,696.0,659.0,716.0,5.4267480323273345,5.085094042473118,5.479188971320395,5.143777144942078,0.22748183576297976,0.04878430065620609,0.32440843076746706,5,1.0,0.935,1.0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Monocyte,ets2_g1_up,20,evaluable_descriptive,evaluable_descriptive,7,6,6,7,0,1,668,583,0.8727544910179641,6,543.5,375.0,561.0,4.9449379766475525,3.88638107135318,5.0187972344584395,4.8263536147631445,0.0903706471302721,-0.11336708443156063,0.1820339330165135,5,0.9964999999999999,0.055,1.0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Monocyte,ets2_g1_up,50,evaluable_descriptive,evaluable_descriptive,7,5,5,7,0,2,668,583,0.8727544910179641,5,544.0,522.0,561.0,4.987615266341862,4.820133951114906,5.0187972344584395,4.836763301441926,0.09442453539166351,0.06307336698799659,0.1820339330165135,5,0.999,0.949,1.0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Monocyte,ets2_g2_dn,20,evaluable_descriptive,evaluable_descriptive,7,6,6,7,0,1,875,859,0.9817142857142858,6,798.0,601.0,819.0,5.38627738988948,4.40234828468599,5.500366591974903,5.182242147081881,0.17687740891322834,-0.04128054119124425,0.2989320488443967,5,1.0,0.243,1.0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Monocyte,ets2_g2_dn,50,evaluable_descriptive,evaluable_descriptive,7,5,5,7,0,2,875,859,0.9817142857142858,5,803.0,771.0,819.0,5.471129580453071,5.160045554142057,5.500366591974903,5.201434543130507,0.21537936953382353,0.060200671800460626,0.2989320488443967,5,1.0,0.984,1.0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Monocyte,inflammation,20,evaluable_descriptive,evaluable_descriptive,7,6,6,7,0,1,815,751,0.9214723926380368,6,557.0,345.0,609.0,3.6722765456802433,2.8028692539388205,3.7482285500144408,3.5470420104511824,0.05165522878263151,-0.04437321256182747,0.1920119116972434,4,0.9655,0.078,1.0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Monocyte,inflammation,50,evaluable_descriptive,evaluable_descriptive,7,5,5,7,0,2,815,751,0.9214723926380368,5,557.0,505.0,609.0,3.7088372562121004,3.355091744409715,3.7482285500144408,3.5562166383171974,0.06534574747937505,-0.04437321256182747,0.1920119116972434,4,0.984,0.078,1.0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Monocyte,interferon_gamma,20,evaluable_descriptive,evaluable_descriptive,7,6,6,7,0,1,139,137,0.9856115107913669,6,101.5,69.0,110.0,3.9133272540710835,3.068083816257851,4.049098886659845,3.8326718633441215,0.056997021612327226,-0.08947942716740798,0.20384363826956298,5,0.8265,0.25,1.0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Monocyte,interferon_gamma,50,evaluable_descriptive,evaluable_descriptive,7,5,5,7,0,2,139,137,0.9856115107913669,5,103.0,100.0,110.0,3.9396637785048245,3.8189014368885883,4.049098886659845,3.845255248390282,0.06690225133938155,0.01014687806381076,0.20384363826956298,5,0.851,0.552,1.0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Monocyte,oxidative_stress,20,evaluable_descriptive,evaluable_descriptive,7,6,6,7,0,1,436,419,0.9610091743119266,6,350.0,237.0,375.0,4.3355030905963705,3.450473909252688,4.438675220157658,4.246644857331889,0.07234088517060888,-0.04760443348793775,0.18630785197432598,4,0.9675,0.147,1.0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,Monocyte,oxidative_stress,50,evaluable_descriptive,evaluable_descriptive,7,5,5,7,0,2,436,419,0.9610091743119266,5,354.0,334.0,375.0,4.363191214579313,4.2032819460532425,4.438675220157658,4.256831021002914,0.0897656774162705,-0.04760443348793775,0.18630785197432598,4,0.978,0.147,1.0
